Site,longitude,latitude,Year,MAT,vpd,CO2,ppfd,Elevation,,Year,MAT,vpd,CO2,ppfd,Elevation
0,0,0,01/05/2000,10.1,442.739903,368.03515,1049.403548,2540,,,,,,,
0,0,0,01/06/2000,13.1,516.1165446,367.5628,974.519424,2540,,,,,,,
0,0,0,01/07/2000,15.2,570.6490544,366.9831,1091.803692,2540,,,,,,,
0,0,0,01/08/2000,14.7,533.4996052,366.19695,1038.803512,2540,,,,,,,
0,0,0,01/09/2000,11.1,392.2788724,365.55685,738.5831424,2540,,,,,,,
0,0,0,01/10/2000,6.6,311.2590957,365.68045,704.9023834,2540,,,,,,,
0,0,0,01/11/2000,1.2,253.7991023,366.36865,630.8731008,2540,,,,,,,
0,0,0,01/12/2000,-3.1,209.618891,367.0224,620.1020966,2540,,,,,,,
835,104.08334,32.97803,01/01/2000,-4.5,181.9020014,365.73935,636.0021504,2600,,,,,,,
0,0,0,01/02/2000,-2.1,200.631944,366.0757,689.3442662,2600,,,,,,,
0,0,0,01/03/2000,1.6,248.6608861,366.5558,895.7030285,2600,,,,,,,
0,0,0,01/04/2000,6.2,346.4871709,367.2937,1000.164672,2600,,,,,,,
0,0,0,01/05/2000,9.9,433.1871804,368.03515,1017.603441,2600,,,,,,,
0,0,0,01/06/2000,12.9,511.7887196,367.5628,954.0032256,2600,,,,,,,
0,0,0,01/07/2000,15,554.9993193,366.9831,1044.10353,2600,,,,,,,
0,0,0,01/08/2000,14.5,516.0866006,366.19695,1001.703387,2600,,,,,,,
0,0,0,01/09/2000,10.9,379.1451156,365.55685,728.3250432,2600,,,,,,,
0,0,0,01/10/2000,6.4,308.0536872,365.68045,689.0023296,2600,,,,,,,
0,0,0,01/11/2000,1,251.2157904,366.36865,620.6150016,2600,,,,,,,
0,0,0,01/12/2000,-3.2,209.6976352,367.0224,604.2020429,2600,,,,,,,
836,130.8833333,33.01666667,01/01/2000,4.7,338.7247627,365.73935,434.6014694,750,,,,,,,
0,0,0,01/02/2000,5.8,375.1059144,366.0757,560.0922163,750,,,,,,,
0,0,0,01/03/2000,9,463.5109227,366.5558,858.602903,750,,,,,,,
0,0,0,01/04/2000,13.9,650.7625291,367.2937,1005.293722,750,,,,,,,
0,0,0,01/05/2000,18.2,829.0020845,368.03515,1128.903817,750,,,,,,,
0,0,0,01/06/2000,21.8,904.0820136,367.5628,918.0998784,750,,,,,,,
0,0,0,01/07/2000,25.6,1068.038851,366.9831,991.103351,750,,,,,,,
0,0,0,01/08/2000,26.3,1172.019011,366.19695,1060.003584,750,,,,,,,
0,0,0,01/09/2000,23,1016.288118,365.55685,902.7127296,750,,,,,,,
0,0,0,01/10/2000,17.6,810.7625325,365.68045,795.002688,750,,,,,,,
0,0,0,01/11/2000,12,568.5063032,366.36865,528.2921088,750,,,,,,,
0,0,0,01/12/2000,6.7,392.0077224,367.0224,418.7014157,750,,,,,,,
837,130.70675,33.13702778,01/01/2000,5.7,355.1140727,365.73935,434.6014694,165,,,,,,,
0,0,0,01/02/2000,6.8,391.4538413,366.0757,555.3051034,165,,,,,,,
0,0,0,01/03/2000,9.9,479.2864918,366.5558,848.0028672,165,,,,,,,
0,0,0,01/04/2000,14.8,681.0372468,367.2937,1020.68087,165,,,,,,,
0,0,0,01/05/2000,19.1,864.4140521,368.03515,1134.203835,165,,,,,,,
0,0,0,01/06/2000,22.7,941.4453148,367.5628,912.9708288,165,,,,,,,
0,0,0,01/07/2000,26.6,1135.812982,366.9831,996.403369,165,,,,,,,
0,0,0,01/08/2000,27.3,1221.903589,366.19695,1038.803512,165,,,,,,,
0,0,0,01/09/2000,23.9,1073.239276,365.55685,897.58368,165,,,,,,,
0,0,0,01/10/2000,18.6,842.5497614,365.68045,800.3027059,165,,,,,,,
0,0,0,01/11/2000,13,584.7837812,366.36865,528.2921088,165,,,,,,,
0,0,0,01/12/2000,7.8,409.4731517,367.0224,418.7014157,165,,,,,,,
838,130.70675,33.13702778,01/01/2000,5.7,355.1140727,365.73935,434.6014694,165,,,,,,,
0,0,0,01/02/2000,6.8,391.4538413,366.0757,555.3051034,165,,,,,,,
0,0,0,01/03/2000,9.9,479.2864918,366.5558,848.0028672,165,,,,,,,
0,0,0,01/04/2000,14.8,681.0372468,367.2937,1020.68087,165,,,,,,,
0,0,0,01/05/2000,19.1,864.4140521,368.03515,1134.203835,165,,,,,,,
0,0,0,01/06/2000,22.7,941.4453148,367.5628,912.9708288,165,,,,,,,
0,0,0,01/07/2000,26.6,1135.812982,366.9831,996.403369,165,,,,,,,
0,0,0,01/08/2000,27.3,1221.903589,366.19695,1038.803512,165,,,,,,,
0,0,0,01/09/2000,23.9,1073.239276,365.55685,897.58368,165,,,,,,,
0,0,0,01/10/2000,18.6,842.5497614,365.68045,800.3027059,165,,,,,,,
0,0,0,01/11/2000,13,584.7837812,366.36865,528.2921088,165,,,,,,,
0,0,0,01/12/2000,7.8,409.4731517,367.0224,418.7014157,165,,,,,,,
839,133.1666667,33.16666667,01/01/2000,7,422.8152071,365.73935,567.1019174,450,,,,,,,
0,0,0,01/02/2000,7.5,432.9920748,366.0757,646.2602496,450,,,,,,,
0,0,0,01/03/2000,10.2,513.9014356,366.5558,938.1031718,450,,,,,,,
0,0,0,01/04/2000,14.6,683.6029299,367.2937,1061.713267,450,,,,,,,
0,0,0,01/05/2000,18.4,818.5184256,368.03515,1134.203835,450,,,,,,,
0,0,0,01/06/2000,21.6,877.8822225,367.5628,964.2613248,450,,,,,,,
0,0,0,01/07/2000,25.3,1058.859996,366.9831,1155.403907,450,,,,,,,
0,0,0,01/08/2000,26.2,1117.172568,366.19695,1139.503853,450,,,,,,,
0,0,0,01/09/2000,23.6,1043.565261,365.55685,907.8417792,450,,,,,,,
0,0,0,01/10/2000,18.9,875.74743,365.68045,773.8026163,450,,,,,,,
0,0,0,01/11/2000,14.1,661.8376983,366.36865,574.4535552,450,,,,,,,
0,0,0,01/12/2000,9.3,493.9559905,367.0224,519.4017562,450,,,,,,,
840,133.1666667,33.16666667,01/01/2000,7,422.8152071,365.73935,567.1019174,450,,,,,,,
0,0,0,01/02/2000,7.5,432.9920748,366.0757,646.2602496,450,,,,,,,
0,0,0,01/03/2000,10.2,513.9014356,366.5558,938.1031718,450,,,,,,,
0,0,0,01/04/2000,14.6,683.6029299,367.2937,1061.713267,450,,,,,,,
0,0,0,01/05/2000,18.4,818.5184256,368.03515,1134.203835,450,,,,,,,
0,0,0,01/06/2000,21.6,877.8822225,367.5628,964.2613248,450,,,,,,,
0,0,0,01/07/2000,25.3,1058.859996,366.9831,1155.403907,450,,,,,,,
0,0,0,01/08/2000,26.2,1117.172568,366.19695,1139.503853,450,,,,,,,
0,0,0,01/09/2000,23.6,1043.565261,365.55685,907.8417792,450,,,,,,,
0,0,0,01/10/2000,18.9,875.74743,365.68045,773.8026163,450,,,,,,,
0,0,0,01/11/2000,14.1,661.8376983,366.36865,574.4535552,450,,,,,,,
0,0,0,01/12/2000,9.3,493.9559905,367.0224,519.4017562,450,,,,,,,
841,133.1666667,33.16666667,01/01/2000,7,422.8152071,365.73935,567.1019174,450,,,,,,,
0,0,0,01/02/2000,7.5,432.9920748,366.0757,646.2602496,450,,,,,,,
0,0,0,01/03/2000,10.2,513.9014356,366.5558,938.1031718,450,,,,,,,
0,0,0,01/04/2000,14.6,683.6029299,367.2937,1061.713267,450,,,,,,,
0,0,0,01/05/2000,18.4,818.5184256,368.03515,1134.203835,450,,,,,,,
0,0,0,01/06/2000,21.6,877.8822225,367.5628,964.2613248,450,,,,,,,
0,0,0,01/07/2000,25.3,1058.859996,366.9831,1155.403907,450,,,,,,,
0,0,0,01/08/2000,26.2,1117.172568,366.19695,1139.503853,450,,,,,,,
0,0,0,01/09/2000,23.6,1043.565261,365.55685,907.8417792,450,,,,,,,
0,0,0,01/10/2000,18.9,875.74743,365.68045,773.8026163,450,,,,,,,
0,0,0,01/11/2000,14.1,661.8376983,366.36865,574.4535552,450,,,,,,,
0,0,0,01/12/2000,9.3,493.9559905,367.0224,519.4017562,450,,,,,,,
842,133.1666667,33.16666667,01/01/2000,7,422.8152071,365.73935,567.1019174,450,,,,,,,
0,0,0,01/02/2000,7.5,432.9920748,366.0757,646.2602496,450,,,,,,,
0,0,0,01/03/2000,10.2,513.9014356,366.5558,938.1031718,450,,,,,,,
0,0,0,01/04/2000,14.6,683.6029299,367.2937,1061.713267,450,,,,,,,
0,0,0,01/05/2000,18.4,818.5184256,368.03515,1134.203835,450,,,,,,,
0,0,0,01/06/2000,21.6,877.8822225,367.5628,964.2613248,450,,,,,,,
0,0,0,01/07/2000,25.3,1058.859996,366.9831,1155.403907,450,,,,,,,
0,0,0,01/08/2000,26.2,1117.172568,366.19695,1139.503853,450,,,,,,,
0,0,0,01/09/2000,23.6,1043.565261,365.55685,907.8417792,450,,,,,,,
0,0,0,01/10/2000,18.9,875.74743,365.68045,773.8026163,450,,,,,,,
0,0,0,01/11/2000,14.1,661.8376983,366.36865,574.4535552,450,,,,,,,
0,0,0,01/12/2000,9.3,493.9559905,367.0224,519.4017562,450,,,,,,,
843,133.1666667,33.16666667,01/01/2000,7,422.8152071,365.73935,567.1019174,450,,,,,,,
0,0,0,01/02/2000,7.5,432.9920748,366.0757,646.2602496,450,,,,,,,
0,0,0,01/03/2000,10.2,513.9014356,366.5558,938.1031718,450,,,,,,,
0,0,0,01/04/2000,14.6,683.6029299,367.2937,1061.713267,450,,,,,,,
0,0,0,01/05/2000,18.4,818.5184256,368.03515,1134.203835,450,,,,,,,
0,0,0,01/06/2000,21.6,877.8822225,367.5628,964.2613248,450,,,,,,,
0,0,0,01/07/2000,25.3,1058.859996,366.9831,1155.403907,450,,,,,,,
0,0,0,01/08/2000,26.2,1117.172568,366.19695,1139.503853,450,,,,,,,
0,0,0,01/09/2000,23.6,1043.565261,365.55685,907.8417792,450,,,,,,,
0,0,0,01/10/2000,18.9,875.74743,365.68045,773.8026163,450,,,,,,,
0,0,0,01/11/2000,14.1,661.8376983,366.36865,574.4535552,450,,,,,,,
0,0,0,01/12/2000,9.3,493.9559905,367.0224,519.4017562,450,,,,,,,
844,133.1666667,33.16666667,01/01/2000,7,422.8152071,365.73935,567.1019174,450,,,,,,,
0,0,0,01/02/2000,7.5,432.9920748,366.0757,646.2602496,450,,,,,,,
0,0,0,01/03/2000,10.2,513.9014356,366.5558,938.1031718,450,,,,,,,
0,0,0,01/04/2000,14.6,683.6029299,367.2937,1061.713267,450,,,,,,,
0,0,0,01/05/2000,18.4,818.5184256,368.03515,1134.203835,450,,,,,,,
0,0,0,01/06/2000,21.6,877.8822225,367.5628,964.2613248,450,,,,,,,
0,0,0,01/07/2000,25.3,1058.859996,366.9831,1155.403907,450,,,,,,,
0,0,0,01/08/2000,26.2,1117.172568,366.19695,1139.503853,450,,,,,,,
0,0,0,01/09/2000,23.6,1043.565261,365.55685,907.8417792,450,,,,,,,
0,0,0,01/10/2000,18.9,875.74743,365.68045,773.8026163,450,,,,,,,
0,0,0,01/11/2000,14.1,661.8376983,366.36865,574.4535552,450,,,,,,,
0,0,0,01/12/2000,9.3,493.9559905,367.0224,519.4017562,450,,,,,,,
845,131.1833333,33.225,01/01/2000,4.4,326.8287132,365.73935,429.3014515,850,,,,,,,
0,0,0,01/02/2000,5.5,362.9483789,366.0757,550.5179904,850,,,,,,,
0,0,0,01/03/2000,8.6,444.7655478,366.5558,858.602903,850,,,,,,,
0,0,0,01/04/2000,13.5,635.5954668,367.2937,1036.068019,850,,,,,,,
0,0,0,01/05/2000,17.8,812.691647,368.03515,1155.403907,850,,,,,,,
0,0,0,01/06/2000,21.4,889.3753068,367.5628,948.874176,850,,,,,,,
0,0,0,01/07/2000,25.2,1029.826713,366.9831,1022.903459,850,,,,,,,
0,0,0,01/08/2000,25.9,1101.55181,366.19695,1044.10353,850,,,,,,,
0,0,0,01/09/2000,22.6,959.8802332,365.55685,861.6803328,850,,,,,,,
0,0,0,01/10/2000,17.2,764.239652,365.68045,768.5025984,850,,,,,,,
0,0,0,01/11/2000,11.7,542.6467044,366.36865,512.90496,850,,,,,,,
0,0,0,01/12/2000,6.5,383.3529672,367.0224,402.8013619,850,,,,,,,
846,131.1833333,33.225,01/01/2000,4.4,326.8287132,365.73935,429.3014515,850,,,,,,,
0,0,0,01/02/2000,5.5,362.9483789,366.0757,550.5179904,850,,,,,,,
0,0,0,01/03/2000,8.6,444.7655478,366.5558,858.602903,850,,,,,,,
0,0,0,01/04/2000,13.5,635.5954668,367.2937,1036.068019,850,,,,,,,
0,0,0,01/05/2000,17.8,812.691647,368.03515,1155.403907,850,,,,,,,
0,0,0,01/06/2000,21.4,889.3753068,367.5628,948.874176,850,,,,,,,
0,0,0,01/07/2000,25.2,1029.826713,366.9831,1022.903459,850,,,,,,,
0,0,0,01/08/2000,25.9,1101.55181,366.19695,1044.10353,850,,,,,,,
0,0,0,01/09/2000,22.6,959.8802332,365.55685,861.6803328,850,,,,,,,
0,0,0,01/10/2000,17.2,764.239652,365.68045,768.5025984,850,,,,,,,
0,0,0,01/11/2000,11.7,542.6467044,366.36865,512.90496,850,,,,,,,
0,0,0,01/12/2000,6.5,383.3529672,367.0224,402.8013619,850,,,,,,,
847,131.1833333,33.225,01/01/2000,4.4,326.8287132,365.73935,429.3014515,850,,,,,,,
0,0,0,01/02/2000,5.5,362.9483789,366.0757,550.5179904,850,,,,,,,
0,0,0,01/03/2000,8.6,444.7655478,366.5558,858.602903,850,,,,,,,
0,0,0,01/04/2000,13.5,635.5954668,367.2937,1036.068019,850,,,,,,,
0,0,0,01/05/2000,17.8,812.691647,368.03515,1155.403907,850,,,,,,,
0,0,0,01/06/2000,21.4,889.3753068,367.5628,948.874176,850,,,,,,,
0,0,0,01/07/2000,25.2,1029.826713,366.9831,1022.903459,850,,,,,,,
0,0,0,01/08/2000,25.9,1101.55181,366.19695,1044.10353,850,,,,,,,
0,0,0,01/09/2000,22.6,959.8802332,365.55685,861.6803328,850,,,,,,,
0,0,0,01/10/2000,17.2,764.239652,365.68045,768.5025984,850,,,,,,,
0,0,0,01/11/2000,11.7,542.6467044,366.36865,512.90496,850,,,,,,,
0,0,0,01/12/2000,6.5,383.3529672,367.0224,402.8013619,850,,,,,,,
848,131,33.33333333,01/01/2000,5.4,346.2631821,365.73935,424.0014336,400,,,,,,,
0,0,0,01/02/2000,6.5,387.2242418,366.0757,555.3051034,400,,,,,,,
0,0,0,01/03/2000,9.6,473.9117555,366.5558,848.0028672,400,,,,,,,
0,0,0,01/04/2000,14.5,667.6437022,367.2937,1025.80992,400,,,,,,,
0,0,0,01/05/2000,18.9,861.1188891,368.03515,1160.703924,400,,,,,,,
0,0,0,01/06/2000,22.5,940.9913165,367.5628,954.0032256,400,,,,,,,
0,0,0,01/07/2000,26.3,1127.888698,366.9831,1033.503494,400,,,,,,,
0,0,0,01/08/2000,27.1,1195.121615,366.19695,1081.203656,400,,,,,,,
0,0,0,01/09/2000,23.7,1049.278685,365.55685,882.1965312,400,,,,,,,
0,0,0,01/10/2000,18.3,820.5518696,365.68045,779.1026342,400,,,,,,,
0,0,0,01/11/2000,12.7,578.2519813,366.36865,512.90496,400,,,,,,,
0,0,0,01/12/2000,7.5,407.3878032,367.0224,392.2013261,400,,,,,,,
849,131,33.33333333,01/01/2000,5.4,346.2631821,365.73935,424.0014336,400,,,,,,,
0,0,0,01/02/2000,6.5,387.2242418,366.0757,555.3051034,400,,,,,,,
0,0,0,01/03/2000,9.6,473.9117555,366.5558,848.0028672,400,,,,,,,
0,0,0,01/04/2000,14.5,667.6437022,367.2937,1025.80992,400,,,,,,,
0,0,0,01/05/2000,18.9,861.1188891,368.03515,1160.703924,400,,,,,,,
0,0,0,01/06/2000,22.5,940.9913165,367.5628,954.0032256,400,,,,,,,
0,0,0,01/07/2000,26.3,1127.888698,366.9831,1033.503494,400,,,,,,,
0,0,0,01/08/2000,27.1,1195.121615,366.19695,1081.203656,400,,,,,,,
0,0,0,01/09/2000,23.7,1049.278685,365.55685,882.1965312,400,,,,,,,
0,0,0,01/10/2000,18.3,820.5518696,365.68045,779.1026342,400,,,,,,,
0,0,0,01/11/2000,12.7,578.2519813,366.36865,512.90496,400,,,,,,,
0,0,0,01/12/2000,7.5,407.3878032,367.0224,392.2013261,400,,,,,,,
850,133,33.33333333,01/01/2000,5.9,362.6733284,365.73935,519.4017562,720,,,,,,,
0,0,0,01/02/2000,6.5,382.9658398,366.0757,617.5375718,720,,,,,,,
0,0,0,01/03/2000,9.1,461.3355284,366.5558,916.9031002,720,,,,,,,
0,0,0,01/04/2000,13.5,631.1085465,367.2937,1051.455168,720,,,,,,,
0,0,0,01/05/2000,17.4,779.5282722,368.03515,1107.703745,720,,,,,,,
0,0,0,01/06/2000,20.8,834.8671826,367.5628,907.8417792,720,,,,,,,
0,0,0,01/07/2000,24.5,989.8749058,366.9831,1038.803512,720,,,,,,,
0,0,0,01/08/2000,25.4,1022.679058,366.19695,980.5033152,720,,,,,,,
0,0,0,01/09/2000,22.6,945.0748826,365.55685,830.9060352,720,,,,,,,
0,0,0,01/10/2000,17.8,788.8488881,365.68045,757.9025626,720,,,,,,,
0,0,0,01/11/2000,13,583.8852658,366.36865,538.550208,720,,,,,,,
0,0,0,01/12/2000,8.2,427.5229852,367.0224,466.401577,720,,,,,,,
851,133,33.33333333,01/01/2000,5.9,362.6733284,365.73935,519.4017562,420,,,,,,,
0,0,0,01/02/2000,6.5,382.9658398,366.0757,617.5375718,420,,,,,,,
0,0,0,01/03/2000,9.1,461.3355284,366.5558,916.9031002,420,,,,,,,
0,0,0,01/04/2000,13.5,631.1085465,367.2937,1051.455168,420,,,,,,,
0,0,0,01/05/2000,17.4,779.5282722,368.03515,1107.703745,420,,,,,,,
0,0,0,01/06/2000,20.8,834.8671826,367.5628,907.8417792,420,,,,,,,
0,0,0,01/07/2000,24.5,989.8749058,366.9831,1038.803512,420,,,,,,,
0,0,0,01/08/2000,25.4,1022.679058,366.19695,980.5033152,420,,,,,,,
0,0,0,01/09/2000,22.6,945.0748826,365.55685,830.9060352,420,,,,,,,
0,0,0,01/10/2000,17.8,788.8488881,365.68045,757.9025626,420,,,,,,,
0,0,0,01/11/2000,13,583.8852658,366.36865,538.550208,420,,,,,,,
0,0,0,01/12/2000,8.2,427.5229852,367.0224,466.401577,420,,,,,,,
852,-117.38,33.37,01/01/2000,13,644.6848087,365.73935,657.2022221,1429,,,,,,,
0,0,0,01/02/2000,13.8,666.9006647,366.0757,775.5122995,1429,,,,,,,
0,0,0,01/03/2000,15,708.1143389,366.5558,1187.204014,1429,,,,,,,
0,0,0,01/04/2000,16.8,811.8739952,367.2937,1369.456243,1429,,,,,,,
0,0,0,01/05/2000,19,900.7837626,368.03515,1568.805304,1429,,,,,,,
0,0,0,01/06/2000,21.8,1115.870146,367.5628,1631.037773,1429,,,,,,,
0,0,0,01/07/2000,24.5,1369.224482,366.9831,1733.10586,1429,,,,,,,
0,0,0,01/08/2000,25.1,1426.131499,366.19695,1690.705716,1429,,,,,,,
0,0,0,01/09/2000,23.8,1316.19342,365.55685,1374.585293,1429,,,,,,,
0,0,0,01/10/2000,20.1,1042.117599,365.68045,1022.903459,1429,,,,,,,
0,0,0,01/11/2000,15.9,812.8842011,366.36865,723.1959936,1429,,,,,,,
0,0,0,01/12/2000,12.9,654.0183754,367.0224,583.0019712,1429,,,,,,,
853,111.9333333,33.48333333,01/01/2000,-4.6,211.5239351,365.73935,530.001792,600,,,,,,,
0,0,0,01/02/2000,-2,237.6120399,366.0757,560.0922163,600,,,,,,,
0,0,0,01/03/2000,2.3,323.358835,366.5558,885.1029926,600,,,,,,,
0,0,0,01/04/2000,8.6,523.9764932,367.2937,1046.326118,600,,,,,,,
0,0,0,01/05/2000,13.6,705.7789353,368.03515,1134.203835,600,,,,,,,
0,0,0,01/06/2000,17.8,874.6420635,367.5628,1051.455168,600,,,,,,,
0,0,0,01/07/2000,19.6,792.5197338,366.9831,948.7032077,600,,,,,,,
0,0,0,01/08/2000,18.6,704.5533101,366.19695,848.0028672,600,,,,,,,
0,0,0,01/09/2000,14.2,616.1079709,365.55685,723.1959936,600,,,,,,,
0,0,0,01/10/2000,8.8,503.7161377,365.68045,699.6023654,600,,,,,,,
0,0,0,01/11/2000,2.4,352.5357185,366.36865,533.4211584,600,,,,,,,
0,0,0,01/12/2000,-2.9,250.1576424,367.0224,487.6016486,600,,,,,,,
854,130.5,33.5,01/01/2000,6.4,385.9081292,365.73935,402.8013619,60,,,,,,,
0,0,0,01/02/2000,7.4,417.9942672,366.0757,536.1566515,60,,,,,,,
0,0,0,01/03/2000,10.6,506.9852331,366.5558,832.1028134,60,,,,,,,
0,0,0,01/04/2000,15.4,692.2673906,367.2937,1020.68087,60,,,,,,,
0,0,0,01/05/2000,19.6,865.4999682,368.03515,1139.503853,60,,,,,,,
0,0,0,01/06/2000,23.2,941.3627763,367.5628,938.6160768,60,,,,,,,
0,0,0,01/07/2000,27,1086.537769,366.9831,1001.703387,60,,,,,,,
0,0,0,01/08/2000,28,1200.309337,366.19695,1044.10353,60,,,,,,,
0,0,0,01/09/2000,24.6,1090.751178,365.55685,871.938432,60,,,,,,,
0,0,0,01/10/2000,19.4,878.6854922,365.68045,773.8026163,60,,,,,,,
0,0,0,01/11/2000,13.9,629.800925,366.36865,507.7759104,60,,,,,,,
0,0,0,01/12/2000,8.7,454.2004225,367.0224,376.3012723,60,,,,,,,
855,132.8166667,33.58333333,01/01/2000,5.3,328.988392,365.73935,418.7014157,950,,,,,,,
0,0,0,01/02/2000,5.8,350.9471756,366.0757,545.7308774,950,,,,,,,
0,0,0,01/03/2000,8.5,430.5524202,366.5558,842.7028493,950,,,,,,,
0,0,0,01/04/2000,13,615.0338001,367.2937,1036.068019,950,,,,,,,
0,0,0,01/05/2000,17,781.3583029,368.03515,1150.103889,950,,,,,,,
0,0,0,01/06/2000,20.5,846.1063783,367.5628,959.1322752,950,,,,,,,
0,0,0,01/07/2000,24.2,984.6365785,366.9831,1044.10353,950,,,,,,,
0,0,0,01/08/2000,25.1,1033.27624,366.19695,1012.303423,950,,,,,,,
0,0,0,01/09/2000,22.2,949.9428992,365.55685,871.938432,950,,,,,,,
0,0,0,01/10/2000,17.3,762.1776633,365.68045,752.6025446,950,,,,,,,
0,0,0,01/11/2000,12.4,547.6821154,366.36865,492.3887616,950,,,,,,,
0,0,0,01/12/2000,7.6,386.8028283,367.0224,371.0012544,950,,,,,,,
856,-106.8772167,33.78111667,01/01/2000,5.2,418.0651461,365.73935,683.7023117,1375,,,,,,,
0,0,0,01/02/2000,7.7,513.5620164,366.0757,856.8932198,1375,,,,,,,
0,0,0,01/03/2000,11.5,709.8587234,366.5558,1293.204372,1375,,,,,,,
0,0,0,01/04/2000,16.3,1066.840728,367.2937,1543.84393,1375,,,,,,,
0,0,0,01/05/2000,21.5,1525.836325,368.03515,1786.106039,1375,,,,,,,
0,0,0,01/06/2000,26.7,2120.7607,367.5628,1784.909261,1375,,,,,,,
0,0,0,01/07/2000,27.4,1917.69144,366.9831,1717.205806,1375,,,,,,,
0,0,0,01/08/2000,26,1683.133459,366.19695,1574.105322,1375,,,,,,,
0,0,0,01/09/2000,22.9,1431.754307,365.55685,1328.423846,1375,,,,,,,
0,0,0,01/10/2000,17,1009.585449,365.68045,1102.403727,1375,,,,,,,
0,0,0,01/11/2000,9.9,617.8283378,366.36865,764.2283904,1375,,,,,,,
0,0,0,01/12/2000,5.1,417.0049884,367.0224,609.5020608,1375,,,,,,,
857,133.3083333,33.78333333,01/01/2000,2.4,247.3412671,365.73935,482.3016307,1250,,,,,,,
0,0,0,01/02/2000,2.9,272.4013119,366.0757,579.2406682,1250,,,,,,,
0,0,0,01/03/2000,5.6,359.7501564,366.5558,858.602903,1250,,,,,,,
0,0,0,01/04/2000,10.2,527.9621771,367.2937,1041.197069,1250,,,,,,,
0,0,0,01/05/2000,14.3,679.1072737,368.03515,1134.203835,1250,,,,,,,
0,0,0,01/06/2000,17.9,733.3344046,367.5628,918.0998784,1250,,,,,,,
0,0,0,01/07/2000,21.6,834.8007264,366.9831,980.5033152,1250,,,,,,,
0,0,0,01/08/2000,22.5,871.5002115,366.19695,932.8031539,1250,,,,,,,
0,0,0,01/09/2000,19.5,762.2269659,365.55685,789.8736384,1250,,,,,,,
0,0,0,01/10/2000,14.4,624.1371348,365.68045,731.402473,1250,,,,,,,
0,0,0,01/11/2000,9.4,444.6996313,366.36865,518.0340096,1250,,,,,,,
0,0,0,01/12/2000,4.7,297.13148,367.0224,429.3014515,1250,,,,,,,
858,133.3083333,33.78333333,01/01/2000,2.4,247.3412671,365.73935,482.3016307,1250,,,,,,,
0,0,0,01/02/2000,2.9,272.4013119,366.0757,579.2406682,1250,,,,,,,
0,0,0,01/03/2000,5.6,359.7501564,366.5558,858.602903,1250,,,,,,,
0,0,0,01/04/2000,10.2,527.9621771,367.2937,1041.197069,1250,,,,,,,
0,0,0,01/05/2000,14.3,679.1072737,368.03515,1134.203835,1250,,,,,,,
0,0,0,01/06/2000,17.9,733.3344046,367.5628,918.0998784,1250,,,,,,,
0,0,0,01/07/2000,21.6,834.8007264,366.9831,980.5033152,1250,,,,,,,
0,0,0,01/08/2000,22.5,871.5002115,366.19695,932.8031539,1250,,,,,,,
0,0,0,01/09/2000,19.5,762.2269659,365.55685,789.8736384,1250,,,,,,,
0,0,0,01/10/2000,14.4,624.1371348,365.68045,731.402473,1250,,,,,,,
0,0,0,01/11/2000,9.4,444.6996313,366.36865,518.0340096,1250,,,,,,,
0,0,0,01/12/2000,4.7,297.13148,367.0224,429.3014515,1250,,,,,,,
859,133.3083333,33.78333333,01/01/2000,2.4,247.3412671,365.73935,482.3016307,1250,,,,,,,
0,0,0,01/02/2000,2.9,272.4013119,366.0757,579.2406682,1250,,,,,,,
0,0,0,01/03/2000,5.6,359.7501564,366.5558,858.602903,1250,,,,,,,
0,0,0,01/04/2000,10.2,527.9621771,367.2937,1041.197069,1250,,,,,,,
0,0,0,01/05/2000,14.3,679.1072737,368.03515,1134.203835,1250,,,,,,,
0,0,0,01/06/2000,17.9,733.3344046,367.5628,918.0998784,1250,,,,,,,
0,0,0,01/07/2000,21.6,834.8007264,366.9831,980.5033152,1250,,,,,,,
0,0,0,01/08/2000,22.5,871.5002115,366.19695,932.8031539,1250,,,,,,,
0,0,0,01/09/2000,19.5,762.2269659,365.55685,789.8736384,1250,,,,,,,
0,0,0,01/10/2000,14.4,624.1371348,365.68045,731.402473,1250,,,,,,,
0,0,0,01/11/2000,9.4,444.6996313,366.36865,518.0340096,1250,,,,,,,
0,0,0,01/12/2000,4.7,297.13148,367.0224,429.3014515,1250,,,,,,,
860,133.3083333,33.78333333,01/01/2000,2.4,247.3412671,365.73935,482.3016307,1250,,,,,,,
0,0,0,01/02/2000,2.9,272.4013119,366.0757,579.2406682,1250,,,,,,,
0,0,0,01/03/2000,5.6,359.7501564,366.5558,858.602903,1250,,,,,,,
0,0,0,01/04/2000,10.2,527.9621771,367.2937,1041.197069,1250,,,,,,,
0,0,0,01/05/2000,14.3,679.1072737,368.03515,1134.203835,1250,,,,,,,
0,0,0,01/06/2000,17.9,733.3344046,367.5628,918.0998784,1250,,,,,,,
0,0,0,01/07/2000,21.6,834.8007264,366.9831,980.5033152,1250,,,,,,,
0,0,0,01/08/2000,22.5,871.5002115,366.19695,932.8031539,1250,,,,,,,
0,0,0,01/09/2000,19.5,762.2269659,365.55685,789.8736384,1250,,,,,,,
0,0,0,01/10/2000,14.4,624.1371348,365.68045,731.402473,1250,,,,,,,
0,0,0,01/11/2000,9.4,444.6996313,366.36865,518.0340096,1250,,,,,,,
0,0,0,01/12/2000,4.7,297.13148,367.0224,429.3014515,1250,,,,,,,
